2012;Alex Tomasi,Alessandro Marchetto,Chiara Di Francescomarino;Domain-Driven Reduction Optimization of Recovered Business Processes.;http://dx.doi.org/10.1007/978-3-642-33119-0_17;228-243;16;Full Papers;
2012;Shin Yoo;Evolving Human Competitive Spectra-Based Fault Localisation Techniques.;http://dx.doi.org/10.1007/978-3-642-33119-0_18;244-258;15;Full Papers;
2012;Thelma Elita Colanzi,Silvia Regina Vergilio;Applying Search Based Optimization to Software Product Line Architectures: Lessons Learned.;http://dx.doi.org/10.1007/978-3-642-33119-0_19;259-266;8;Short Papers;
2012;Ramin Etemaadi,Michael T. M. Emmerich,Michel R. V. Chaudron;Problem-Specific Search Operators for Metaheuristic Software Architecture Design.;http://dx.doi.org/10.1007/978-3-642-33119-0_20;267-272;6;Short Papers;
2012;Bogdan Marculescu,Robert Feldt,Richard Torkar;A Concept for an Interactive Search-Based Software Testing System.;http://dx.doi.org/10.1007/978-3-642-33119-0_21;273-278;6;Short Papers;
2012;Fitsum Meshesha Kifetew;A Search-Based Framework for Failure Reproduction.;http://dx.doi.org/10.1007/978-3-642-33119-0_22;279-284;6;Graduate Track Papers;
2012;Francesco Bolis,Angelo Gargantini,Marco Guarnieri,Eros Magri;Evolutionary Testing of PHP Web Applications with WETT.;http://dx.doi.org/10.1007/978-3-642-33119-0_23;285-291;7;Graduate Track Papers;
2011;Andreas Zeller;Search-Based Program Analysis.;http://dx.doi.org/10.1007/978-3-642-23716-4_1;1-4;4;Keynotes;
2011;Darrell Whitley;Exploiting Decomposability Using Recombination in Genetic Algorithms: An Exploratory Discussion.;http://dx.doi.org/10.1007/978-3-642-23716-4_2;5-15;11;Keynotes;
2011;Mark Harman;SBSE: Introduction and Motivation.;http://dx.doi.org/10.1007/978-3-642-23716-4_3;16;1;Tutorials;
2011;Lionel C. Briand;Conducting and Analyzing Empirical Studies in Search-Based Software Engineering.;http://dx.doi.org/10.1007/978-3-642-23716-4_4;17;1;Tutorials;
2011;Fabricio Gomes de Freitas,Jerffeson Teixeira de Souza;Ten Years of Search Based Software Engineering: A Bibliometric Analysis.;http://dx.doi.org/10.1007/978-3-642-23716-4_5;18-32;15;Foundations of SBSE;
2011;Andrea Arcuri,Gordon Fraser;On Parameter Tuning in Search Based Software Engineering.;http://dx.doi.org/10.1007/978-3-642-23716-4_6;33-47;15;Foundations of SBSE;
2011;Francisco Chicano,Javier Ferrer,Enrique Alba;Elementary Landscape Decomposition of the Test Suite Minimization Problem.;http://dx.doi.org/10.1007/978-3-642-23716-4_7;48-63;16;Foundations of SBSE;
2011;Dayvison Chaves Lima,Fabricio Gomes de Freitas,Gutavo Campos,Jerffeson Souza;A Fuzzy Approach to Requirements Prioritization.;http://dx.doi.org/10.1007/978-3-642-23716-4_8;64-69;6;Graduate Student Track;
2011;Iman Hemati Moghadam;Multi-level Automated Refactoring Using Design Exploration.;http://dx.doi.org/10.1007/978-3-642-23716-4_9;70-75;6;Graduate Student Track;
2011;Mathew Hall;Complexity Metrics for Hierarchical State Machines.;http://dx.doi.org/10.1007/978-3-642-23716-4_10;76-81;6;Graduate Student Track;
2011;Francisco Chicano,Marco Ferreira,Enrique Alba;Comparing Metaheuristic Algorithms for Error Detection in Java Programs.;http://dx.doi.org/10.1007/978-3-642-23716-4_11;82-96;15;Concurrency and Models;
2011;Jan Staunton,John A. Clark;Applications of Model Reuse When Using Estimation of Distribution Algorithms to Test Concurrent Software.;http://dx.doi.org/10.1007/978-3-642-23716-4_12;97-111;15;Concurrency and Models;
2011;James R. Williams,Simon M. Poulding,Louis M. Rose,Richard F. Paige,Fiona A. C. Polack;Identifying Desirable Game Character Behaviours through the Application of Evolutionary Algorithms to Model-Driven Engineering Metamodels.;http://dx.doi.org/10.1007/978-3-642-23716-4_13;112-126;15;Concurrency and Models;
2011;Jian Ren,Mark Harman,Massimiliano Di Penta;Cooperative Co-evolutionary Optimization of Software Project Staff Assignments and Job Scheduling.;http://dx.doi.org/10.1007/978-3-642-23716-4_14;127-141;15;Requirements and Planning;
2011;Jerffeson Teixeira de Souza,Camila Loiola Brito Maia,Thiago do Nascimento Ferreira,Rafael Augusto Ferreira do Carmo,Márcia Maria Albuquerque Brasil;An Ant Colony Optimization Approach to the Software Release Planning with Dependent Requirements.;http://dx.doi.org/10.1007/978-3-642-23716-4_15;142-157;16;Requirements and Planning;
2011;Alessandro Marchetto,Chiara Di Francescomarino,Paolo Tonella;Optimizing the Trade-Off between Complexity and Conformance in Process Reduction.;http://dx.doi.org/10.1007/978-3-642-23716-4_16;158-172;15;Requirements and Planning;
2011;Sebastian Bauersfeld,Stefan Wappler,Joachim Wegener;A Metaheuristic Approach to Test Sequence Generation for Applications with a GUI.;http://dx.doi.org/10.1007/978-3-642-23716-4_17;173-187;15;Software Testing;
2011;Thelma Elita Colanzi,Wesley Klewerton Guez Assunção,Silvia Regina Vergilio,Aurora Pozo;Integration Test of Classes and Aspects with a Multi-Evolutionary and Coupling-Based Approach.;http://dx.doi.org/10.1007/978-3-642-23716-4_18;188-203;16;Software Testing;
2011;Neelesh Bhattacharya,Abdelilah Sakti,Giuliano Antoniol,Yann-Gaël Guéhéneuc,Gilles Pesant;Divide-by-Zero Exception Raising via Branch Coverage.;http://dx.doi.org/10.1007/978-3-642-23716-4_19;204-218;15;Software Testing;
2011;Shin Yoo,Mark Harman,Shmuel Ur;Highly Scalable Multi Objective Test Suite Minimisation Using Graphics Cards.;http://dx.doi.org/10.1007/978-3-642-23716-4_20;219-236;18;Comprehension, Transformation and Scalability;
2011;Yanchuan Li,Gordon Fraser;Bytecode Testability Transformation.;http://dx.doi.org/10.1007/978-3-642-23716-4_21;237-251;15;Comprehension, Transformation and Scalability;
2011;Soumaya Medini,Philippe Galinier,Massimiliano Di Penta,Yann-Gaël Guéhéneuc,Giuliano Antoniol;A Fast Algorithm to Locate Concepts in Execution Traces.;http://dx.doi.org/10.1007/978-3-642-23716-4_22;252-266;15;Comprehension, Transformation and Scalability;
